num       tox                 	h0         	stress vth value	 stress ids value 	aged vth value 	   aged ids value 
806 	0.2815419061  	0.2815419061 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1572 	0.2816217034  	0.2816217034 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1176 	0.2818346718  	0.2818346718 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
81 	0.2822616199  	0.2822616199 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1796 	0.281815324  	0.281815324 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
844 	0.2816667297  	0.2816667297 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1326 	0.2826698054  	0.2826698054 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1570 	0.2825600308  	0.2825600308 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
3 	0.2825107641  	0.2825107641 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
765 	0.2828254294  	0.2828254294 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1043 	0.2828066897  	0.2828066897 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
523 	0.2830295307  	0.2830295307 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1021 	0.2828464163  	0.2828464163 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
10 	0.2832951026  	0.2832951026 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
835 	0.2831899082  	0.2831899082 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
367 	0.2829681965  	0.2829681965 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1586 	0.2832357291  	0.2832357291 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1208 	0.2832954765  	0.2832954765 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1310 	0.2833164754  	0.2833164754 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1940 	0.2838102737  	0.2838102737 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
372 	0.2838910297  	0.2838910297 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1342 	0.2837806353  	0.2837806353 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
65 	0.2839091689  	0.2839091689 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
379 	0.2839978075  	0.2839978075 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1554 	0.2839472291  	0.2839472291 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1760 	0.284087417  	0.284087417 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
537 	0.2842636487  	0.2842636487 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
45 	0.2843921056  	0.2843921056 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1088 	0.284265134  	0.284265134 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1320 	0.284556425  	0.284556425 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1422 	0.2845184387  	0.2845184387 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1973 	0.284480245  	0.284480245 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
784 	0.2846003736  	0.2846003736 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1236 	0.2851086796  	0.2851086796 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1763 	0.2849379343  	0.2849379343 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1421 	0.2849900327  	0.2849900327 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1084 	0.2851673463  	0.2851673463 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1453 	0.2852973985  	0.2852973985 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
688 	0.2854461819  	0.2854461819 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
930 	0.285454849  	0.285454849 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1110 	0.2855270815  	0.2855270815 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
410 	0.2857924732  	0.2857924732 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
465 	0.2857414709  	0.2857414709 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
877 	0.2854184422  	0.2854184422 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1609 	0.2860041748  	0.2860041748 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
567 	0.28582037  	0.28582037 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1666 	0.2858268364  	0.2858268364 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1687 	0.2853231125  	0.2853231125 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
185 	0.2859551298  	0.2859551298 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
284 	0.2861516313  	0.2861516313 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1738 	0.286076578  	0.286076578 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
60 	0.2863964753  	0.2863964753 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
535 	0.2854711202  	0.2854711202 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
197 	0.2863978315  	0.2863978315 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
694 	0.2865164427  	0.2865164427 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1371 	0.2864068323  	0.2864068323 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
340 	0.2868258583  	0.2868258583 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1221 	0.2867120815  	0.2867120815 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
58 	0.2870173853  	0.2870173853 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
788 	0.2871500418  	0.2871500418 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1855 	0.2871095686  	0.2871095686 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
564 	0.2871823172  	0.2871823172 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
647 	0.2881491217  	0.2881491217 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1509 	0.2884313316  	0.2884313316 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
0 	0.2884872068  	0.2884872068 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1075 	0.2885410036  	0.2885410036 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
549 	0.2887314855  	0.2887314855 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1450 	0.28876267  	0.28876267 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
519 	0.2887917039  	0.2887917039 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
190 	0.2887878308  	0.2887878308 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1234 	0.2889801754  	0.2889801754 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
968 	0.2891356625  	0.2891356625 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
414 	0.2890426858  	0.2890426858 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
607 	0.2885422796  	0.2885422796 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1411 	0.2893706983  	0.2893706983 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
845 	0.2892468965  	0.2892468965 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
672 	0.2903166827  	0.2903166827 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1972 	0.290423692  	0.290423692 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
409 	0.2898854546  	0.2898854546 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1741 	0.2893747662  	0.2893747662 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1536 	0.2893927162  	0.2893927162 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
818 	0.2902360405  	0.2902360405 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1376 	0.2900445317  	0.2900445317 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
761 	0.2903980447  	0.2903980447 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1841 	0.290529863  	0.290529863 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
811 	0.290596396  	0.290596396 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1625 	0.2903182158  	0.2903182158 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1239 	0.290586589  	0.290586589 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
918 	0.2907300052  	0.2907300052 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
600 	0.2904462992  	0.2904462992 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
766 	0.2908129401  	0.2908129401 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
291 	0.2909461615  	0.2909461615 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1756 	0.2909570812  	0.2909570812 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1975 	0.2909952274  	0.2909952274 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1259 	0.2910689263  	0.2910689263 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
867 	0.2912166695  	0.2912166695 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1657 	0.2910731203  	0.2910731203 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1851 	0.2911504793  	0.2911504793 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
501 	0.2913762901  	0.2913762901 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1273 	0.2912479266  	0.2912479266 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1697 	0.2914049657  	0.2914049657 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1900 	0.2920313449  	0.2920313449 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
990 	0.2921625608  	0.2921625608 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1487 	0.2922272519  	0.2922272519 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1926 	0.2925758949  	0.2925758949 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
498 	0.2924941776  	0.2924941776 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
755 	0.2922522624  	0.2922522624 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
42 	0.2925035725  	0.2925035725 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
210 	0.2926509601  	0.2926509601 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1510 	0.2930407159  	0.2930407159 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1294 	0.2929369851  	0.2929369851 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1292 	0.2930943593  	0.2930943593 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1665 	0.2931413178  	0.2931413178 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
579 	0.2934806958  	0.2934806958 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
640 	0.2933220322  	0.2933220322 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1478 	0.2935178093  	0.2935178093 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
113 	0.2931957793  	0.2931957793 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1263 	0.2935928512  	0.2935928512 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1718 	0.2935561952  	0.2935561952 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1527 	0.2938258075  	0.2938258075 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1875 	0.2935950116  	0.2935950116 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1068 	0.2940223409  	0.2940223409 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1702 	0.2938283266  	0.2938283266 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1935 	0.2942461299  	0.2942461299 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
985 	0.2950323174  	0.2950323174 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1921 	0.2942614793  	0.2942614793 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1563 	0.2946525756  	0.2946525756 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1288 	0.2945759871  	0.2945759871 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
917 	0.2944168405  	0.2944168405 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1473 	0.2958954033  	0.2958954033 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
31 	0.2954145529  	0.2954145529 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
213 	0.2945008074  	0.2945008074 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
322 	0.2962625926  	0.2962625926 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1967 	0.2944883786  	0.2944883786 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
312 	0.2963228449  	0.2963228449 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
497 	0.2936908879  	0.2936908879 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
903 	0.296388597  	0.296388597 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
888 	0.2959731226  	0.2959731226 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
632 	0.2944960437  	0.2944960437 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1644 	0.296393091  	0.296393091 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1085 	0.2959780424  	0.2959780424 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1824 	0.2965164424  	0.2965164424 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
196 	0.296501244  	0.296501244 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
590 	0.2964095016  	0.2964095016 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
290 	0.2965829139  	0.2965829139 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1998 	0.2966455789  	0.2966455789 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
157 	0.2971119428  	0.2971119428 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
116 	0.296704292  	0.296704292 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
151 	0.2972014974  	0.2972014974 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1882 	0.297562308  	0.297562308 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
487 	0.2973774964  	0.2973774964 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
493 	0.2978440296  	0.2978440296 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1907 	0.2978357896  	0.2978357896 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1106 	0.2979148632  	0.2979148632 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
658 	0.2978495162  	0.2978495162 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
