num 	nn0 	nn0 	age_value 
933 	0.4971160198 	0.4971160198 	4.975979e-03 	
194 	0.497414831 	0.497414831 	4.975979e-03 	
1661 	0.4975971411 	0.4975971411 	4.975979e-03 	
800 	0.4980560029 	0.4980560029 	4.975979e-03 	
717 	0.4982940603 	0.4982940603 	4.975979e-03 	
1214 	0.5005793913 	0.5005793913 	4.975979e-03 	
518 	0.49867279 	0.49867279 	4.975979e-03 	
1588 	0.5002406438 	0.5002406438 	4.975979e-03 	
79 	0.503567706 	0.503567706 	4.975979e-03 	
1631 	0.5010334881 	0.5010334881 	4.975979e-03 	
644 	0.5032991037 	0.5032991037 	4.975979e-03 	
584 	0.5036428011 	0.5036428011 	4.975979e-03 	
152 	0.5049248802 	0.5049248802 	4.975979e-03 	
455 	0.5055371868 	0.5055371868 	4.975979e-03 	
951 	0.5048935132 	0.5048935132 	4.975979e-03 	
1336 	0.5050123047 	0.5050123047 	4.975979e-03 	
820 	0.5040488546 	0.5040488546 	4.975979e-03 	
1121 	0.5061334043 	0.5061334043 	4.975979e-03 	
1918 	0.5066454208 	0.5066454208 	4.975979e-03 	
1713 	0.5057796934 	0.5057796934 	4.975979e-03 	
1387 	0.5054970383 	0.5054970383 	4.975979e-03 	
1194 	0.5072394195 	0.5072394195 	4.975979e-03 	
1742 	0.5073226286 	0.5073226286 	4.975979e-03 	
119 	0.5076976288 	0.5076976288 	4.975979e-03 	
449 	0.5079198654 	0.5079198654 	4.975979e-03 	
773 	0.5099559747 	0.5099559747 	4.975979e-03 	
239 	0.5106163917 	0.5106163917 	4.975979e-03 	
1359 	0.5142079674 	0.5142079674 	4.975979e-03 	
530 	0.51238818 	0.51238818 	4.975979e-03 	
608 	0.5096500255 	0.5096500255 	4.975979e-03 	
678 	0.5148704545 	0.5148704545 	4.975979e-03 	
1798 	0.5136970432 	0.5136970432 	4.975979e-03 	
1494 	0.5175715602 	0.5175715602 	4.975979e-03 	
1997 	0.5194428566 	0.5194428566 	4.975979e-03 	
1034 	0.5179275338 	0.5179275338 	4.975979e-03 	
863 	0.5233258631 	0.5233258631 	4.975979e-03 	
373 	0.5217342548 	0.5217342548 	4.975979e-03 	
1970 	0.5226509033 	0.5226509033 	4.975979e-03 	
1420 	0.5236739013 	0.5236739013 	4.975979e-03 	
1979 	0.5261389719 	0.5261389719 	4.975979e-03 	
1364 	0.5235848464 	0.5235848464 	4.975979e-03 	
1483 	0.5303178918 	0.5303178918 	4.975979e-03 	
785 	0.5294453234 	0.5294453234 	4.975979e-03 	
539 	0.5242093278 	0.5242093278 	4.975979e-03 	
1237 	0.5293221893 	0.5293221893 	4.975979e-03 	
1279 	0.5309489421 	0.5309489421 	4.975979e-03 	
44 	0.5260730876 	0.5260730876 	4.975979e-03 	
419 	0.5313366182 	0.5313366182 	4.975979e-03 	
429 	0.5322769736 	0.5322769736 	4.975979e-03 	
1689 	0.5325964018 	0.5325964018 	4.975979e-03 	
1378 	0.5348185513 	0.5348185513 	4.975979e-03 	
286 	0.5345235747 	0.5345235747 	4.975979e-03 	
1541 	0.535925685 	0.535925685 	4.975979e-03 	
1901 	0.5367877382 	0.5367877382 	4.975979e-03 	
1559 	0.5410515278 	0.5410515278 	4.975979e-03 	
916 	0.542217104 	0.542217104 	4.975979e-03 	
764 	0.5391755723 	0.5391755723 	4.975979e-03 	
353 	0.5440627212 	0.5440627212 	4.975979e-03 	
496 	0.5431408362 	0.5431408362 	4.975979e-03 	
1959 	0.5460156316 	0.5460156316 	4.975979e-03 	
633 	0.5472779269 	0.5472779269 	4.975979e-03 	
98 	0.5444106914 	0.5444106914 	4.975979e-03 	
229 	0.5509780667 	0.5509780667 	4.975979e-03 	
174 	0.5456964603 	0.5456964603 	4.975979e-03 	
939 	0.5566159054 	0.5566159054 	4.975979e-03 	
714 	0.555427378 	0.555427378 	4.975979e-03 	
203 	0.5565026074 	0.5565026074 	4.975979e-03 	
1664 	0.5457212319 	0.5457212319 	4.975979e-03 	
1538 	0.5542474236 	0.5542474236 	4.975979e-03 	
1432 	0.5605378658 	0.5605378658 	4.975979e-03 	
118 	0.5598100546 	0.5598100546 	4.975979e-03 	
1646 	0.5575947412 	0.5575947412 	4.975979e-03 	
1891 	0.5675685229 	0.5675685229 	4.975979e-03 	
29 	0.5702478411 	0.5702478411 	4.975979e-03 	
1289 	0.5475471628 	0.5475471628 	4.975979e-03 	
936 	0.5706299024 	0.5706299024 	4.975979e-03 	
359 	0.5719976458 	0.5719976458 	4.975979e-03 	
890 	0.5640781537 	0.5640781537 	4.975979e-03 	
1840 	0.5603471038 	0.5603471038 	4.975979e-03 	
1873 	0.5758883618 	0.5758883618 	4.975979e-03 	
1919 	0.5773242948 	0.5773242948 	4.975979e-03 	
1252 	0.5864410633 	0.5864410633 	4.975979e-03 	
969 	0.5609235317 	0.5609235317 	4.975979e-03 	
1850 	0.6068768532 	0.6068768532 	4.975979e-03 	
1016 	0.6010629125 	0.6010629125 	4.975979e-03 	
1583 	0.5873752974 	0.5873752974 	4.975979e-03 	
1747 	0.5805017337 	0.5805017337 	4.975979e-03 	
1793 	0.59472208 	0.59472208 	4.975979e-03 	
1381 	0.5852415691 	0.5852415691 	4.975979e-03 	
1126 	0.6109118162 	0.6109118162 	4.975979e-03 	
1456 	0.6457888322 	0.6457888322 	4.975979e-03 	
412 	0.634896128 	0.634896128 	4.975979e-03 	
155 	0.6666853796 	0.6666853796 	4.975979e-03 	
